k,g11,g12,g22,energy
0.655,1.430560457210762,1.6237128397441176,1.9087674402366746,5.9141271008917515
0.66,1.417904257022811,1.6059070097769208,1.8838533526474435,5.930438001294766
0.665,1.4054041908588215,1.5883577950686214,1.859349224803934,5.946714192176308
0.67,1.393057852961929,1.5710607042105935,1.8352470427205285,5.96295585746146
0.675,1.3808628811082422,1.5540113368222745,1.811538971588554,5.979163179764182
0.68,1.3688169557191887,1.5372053814841091,1.7882173513163497,5.995336340396107
0.685,1.3569177989938208,1.520638613722029,1.7652746921907054,6.0114755193754315
0.69,1.3451631740600896,1.5043068940414395,1.742703670655315,6.027580895435718
0.695,1.3335508841452453,1.4882061660101735,1.7204971252037957,6.043652646034777
0.7,1.3220787717643565,1.4723324543884169,1.6986480523831116,6.0596909473634915
0.705,1.3107447179270058,1.4566818633049565,1.6771496029048951,6.075695974354734
0.71,1.2995466413612817,1.4412505744779847,1.655995077860917,6.091667900692159
0.715,1.2884824977550768,1.4260348454798006,1.6351779250403224,6.107606898819084
0.72,1.2775502790139948,1.4110310080438853,1.6146917353452452,6.1235131399473435
0.725,1.2667480125355501,1.3962354664133252,1.5945302393020733,6.139386794066102
0.73,1.2560737604994787,1.38164469572976,1.5746873036659599,6.1552280299506865
0.735,1.2455256191733441,1.3672552404612626,1.555156928115267,6.171037015171399
0.74,1.2351017182336081,1.3530637128687315,1.5359332420340448,6.186813916102291
0.745,1.224800220101351,1.3390667915093004,1.5170105013795119,6.202558897929946
0.75,1.2146193192926231,1.3252612197761513,1.498383085632507,6.218272124662218
0.755,1.204557241782915,1.3116438044735848,1.480045494828288,6.233953759136986
0.76,1.1946122443853824,1.2982114144263843,1.4619923466653917,6.2496039630308164
0.765,1.1847826141427316,1.284960979122892,1.4442183736906795,6.265222896867677
0.77,1.1750666677321642,1.271889487390509,1.4267184205579173,6.280810720027575
0.775,1.1654627508832753,1.2589939861031,1.4094874413582226,6.296367590755156
0.78,1.1559692378085655,1.2462715789193635,1.3925204970201694,6.3118936661683005
0.785,1.1465845306461608,1.2337194250512884,1.375812752777563,6.327389102266704
0.79,1.1373070589146437,1.2213347380620894,1.3593594757031007,6.342854053940371
0.795,1.1281352789795809,1.209114784692754,1.343156032306022,6.358288674978101
0.8,1.119067673531492,1.1970568837164348,1.3271978861918576,6.373693118075963
0.805,1.1101027510750108,1.1851584048200494,1.3114805957826832,6.389067534845669
0.81,1.101239045429074,1.173416767512433,1.2959998120961913,6.404412075822992
0.815,1.0924751152377208,1.1618294400582339,1.2807512765818394,6.419726890476056
0.82,1.0838095434913197,1.1503939384369255,1.2657308190124805,6.435012127213655
0.825,1.0752409370580653,1.1391078253264173,1.2509343554301215,6.450267933393512
0.83,1.0667679262253955,1.1279687091104826,1.2363578861440867,6.465494455330458
0.835,1.0583891642511754,1.1169742429095033,1.2219974937803029,6.480691838304621
0.84,1.0501033269243765,1.1061221236338747,1.207849341380184,6.495860226569559
0.845,1.0419091121350836,1.0954100910595568,1.1939096705478551,6.5109997633602665
0.85,1.0338052394535202,1.084835926925102,1.1801747996442271,6.526110590901318
0.855,1.0257904497180774,1.074397454049829,1.1666411220268964,6.541192850414763
0.86,1.017863504631887,1.0640925354723352,1.1533051043343112,6.556246682128104
0.865,1.010023186367959,1.0539190736090607,1.1401632848132324,6.5712722252821765
0.87,1.0022682971825745,1.0438750094322793,1.127212271688173,6.5862696181389575
0.875,0.9945976590368064,1.033958321667122,1.1144487415718107,6.60123899798948
0.88,0.9870101132258712,1.0241670260069602,1.1018694379149736,6.616180501161411
0.885,0.9795045200163466,1.014499174347018,1.0894711694955714,6.631094263026874
0.89,0.9720797582908383,1.0049528540354282,1.0772508089449935,6.645980418010059
0.895,0.9647347252000988,0.9955261871414982,1.0652052913112,6.660839099594805
0.9,0.9574683358223444,0.9862173297406842,1.0533316126574506,6.675670440332155
0.905,0.9502795228296346,0.9770244712158827,1.0416268286957275,6.69047457184789
0.91,0.9431672361611638,0.9679458335746046,1.03008805345386,6.705251624849892
0.915,0.9361304427033201,0.9589796707817299,1.0187124579756188,6.720001729135653
0.92,0.9291681259762448,0.9501242681072377,1.007497269052566,6.734725013599503
0.925,0.9222792858269959,0.9413779414888934,0.996439767987269,6.74942160623997
0.93,0.9154629381288781,0.9327390369091799,0.9855372893866461,6.764091634167059
0.935,0.9087181144869938,0.9242059297862937,0.9747872199847847,6.778735223609325
0.94,0.9020438619498182,0.9157770243788765,0.964186997494543,6.793352499921116
0.945,0.8954392427266828,0.9074507532041053,0.953734109487073,6.807943587589625
0.95,0.8889033339109613,0.8992255764687367,0.9434260922984492,6.822508610241895
0.955,0.8824352272089424,0.8910999815129599,0.9332605299629003,6.837047690651891
0.96,0.8760340286742058,0.8830724822666116,0.923235053171763,6.851560950747291
0.965,0.8696988584473523,0.8751416187174964,0.9133473382575616,6.866048511616509
0.97,0.8634288505010556,0.8673059563915364,0.9035951062025264,6.880510493515414
0.975,0.8572231523901753,0.8595640858443866,0.8939761216708983,6.894947015874187
0.98,0.8510809250069925,0.8519146221643642,0.8844881920644608,6.909358197303999
0.985,0.8450013423413637,0.8443562044863471,0.8751291666006634,6.923744155603676
0.99,0.838983591245634,0.836887495516319,0.8658969354126625,6.938105007766353
0.995,0.8330268712043277,0.8295071810664526,0.8567894286708986,6.95244086998603
1.0,0.8271303941083875,0.822213969600296,0.8478046157254023,6.966751857664074
1.005,0.8212933840339985,0.8150065917880253,0.8389405042685697,6.981038085415703
1.01,0.8155150770257483,0.8078838000713293,0.8301951395176428,6.995299667076406
1.015,0.809794720884152,0.8008443682378292,0.8215666034165259,7.009536715708278
1.02,0.8041315749573533,0.7938870910047212,0.813053013856368,7.023749343606379
1.025,0.7985249099370089,0.7870107836115116,0.8046525239145077,7.037937662304953
1.03,0.7929740076581813,0.7802142814215453,0.7963633211112261,7.052101782583668
1.035,0.7874781609031521,0.7734964395321269,0.7881836266838729,7.066241814473751
1.04,0.7820366732091737,0.7668561323931198,0.7801116948779938,7.080357867264132
1.045,0.776648858679933,0.7602922534336963,0.7721458122549162,7.0944500495075005
1.05,0.771314041800786,0.7538037146971708,0.7642842970154766,7.108518469026274
1.055,0.7660315572575256,0.7473894464835876,0.7565254983393807,7.122563232918625
1.06,0.7608007497587977,0.74104839700005,0.7488677957399155,7.136584447564348
1.065,0.7556209738618928,0.7347795320184346,0.7413095984335003,7.1505822186307295
1.07,0.7504915938019818,0.7285818345404508,0.7338493447238114,7.164556651078391
1.075,0.745411983324675,0.7224543044698245,0.7264855014000654,7.178507849167034
1.08,0.7403815255217924,0.7163959582914019,0.7192165631490663,7.19243591646114
1.085,0.7353996126703668,0.7104058287571028,0.7120410519807774,7.206340955835681
1.09,0.7304656460747136,0.7044829645784653,0.7049575166669544,7.220223069481712
1.095,0.7255790359115819,0.6986264301257111,0.6979645321926239,7.234082358911966
1.1,0.720739201078276,0.6928353051331362,0.6910606992200212,7.2479189249663545
1.105,0.7159455690436829,0.6871086844106677,0.6842446435646745,7.261732867817469
1.11,0.7111975757021747,0.6814456775614974,0.6775150156833813,7.275524286976027
1.115,0.7064946652303223,0.675845408705628,0.6708704901737755,7.289293281296222
1.12,0.7018362899463176,0.6703070162091618,0.6643097652851304,7.3030399489810875
1.125,0.6972219101720727,0.6648296524192262,0.6578315624401831,7.3167643875878
1.13,0.6926509940979954,0.6594124834044643,0.651434625767741,7.330466694032907
1.135,0.6881230176502733,0.6540546887008434,0.6451177216456997,7.344146964597558
1.14,0.683637464360731,0.6487554610627861,0.638879638254333,7.357805294932616
1.145,0.6791938252390776,0.643514006219374,0.6327191851394844,7.371441780063845
1.15,0.674791598647672,0.6383295426356732,0.6266351927855707,7.385056514396902
1.155,0.670430290178532,0.6332013012788684,0.6206265121979776,7.398649591722444
1.16,0.6661094125327294,0.6281285253892547,0.6146920144947574,7.412221105221029
1.165,0.6618284854020824,0.6231104702559666,0.6088305905074097,7.42577114746811
1.17,0.657587035352956,0.6181464029971797,0.6030411503903585,7.439299810438907
1.175,0.6533845957123353,0.6132356023448959,0.5973226232391246,7.45280718551327
1.18,0.6492207064559596,0.6083773584340497,0.5916739567168346,7.466293363480505
1.185,0.6450949140986308,0.6035709725959806,0.5860941166889918,7.4797584345440855
1.19,0.641006771586435,0.598815757155983,0.5805820868661395,7.493202488326459
1.195,0.6369558381910663,0.5941110352350394,0.5751368684544022,7.506625613873665
1.2,0.632941679406085,0.5894561405555424,0.5697574798136313,7.520027899660003
1.205,0.6289638668450551,0.5848504172508983,0.5644429561229531,7.533409433592648
1.21,0.625021978141601,0.5802932196789901,0.5591923490535968,7.546770303016206
1.215,0.621115596851326,0.5757839122394097,0.5540047264488315,7.5601105947172025
1.22,0.6172443123554315,0.5713218691942549,0.5488791720107274,7.573430394928612
1.225,0.6134077197662453,0.5669064744926436,0.5438147849938025,7.586729789334287
1.23,0.6096054198343746,0.5625371215986248,0.5388106799051523,7.6000088630733345
1.235,0.6058370188575913,0.5582132133225493,0.5338659862110536,7.613267700744508
1.24,0.6021021285913867,0.5539341616558059,0.5289798480498734,7.6265063864105205
1.245,0.5984003661611518,0.549699387608823,0.5241514239510925,7.639725003602335
1.25,0.5947313539759235,0.5455083210522528,0.5193798865603135,7.652923635323402
1.255,0.5910947196437444,0.5413604005613348,0.5146644223701549,7.666102364053898
1.26,0.5874900958885166,0.5372550732632959,0.5100042314568396,7.679261271754859
1.265,0.5839171204683674,0.5331917946877529,0.5053985272223588,7.692400439872346
1.27,0.580375436095498,0.5291700286200715,0.5008465361421233,7.705519949341534
1.275,0.5768646903574616,0.525189246957574,0.4963474975179047,7.718619880590766
1.28,0.5733845356398443,0.521248929568561,0.4919006632359952,7.731700313545613
1.285,0.5699346290503701,0.5173485641541062,0.4875052975304689,7.744761327632803
1.29,0.5665146323443288,0.5134876461125142,0.4831606767513776,7.757803001784234
1.295,0.5631242118513258,0.509665678406406,0.4788660891378045,7.770825414440876
1.3,0.5597630384034024,0.5058821714324362,0.47462083459570015,7.783828643556636
1.305,0.5564307872643331,0.5021366428934404,0.4704242244802717,7.796812766602234
1.31,0.5531271380602852,0.49842861767314683,0.4662755813829801,7.8097778605689925
1.315,0.5498517747116175,0.4947576277132273,0.4621742389228983,7.822724001972627
1.32,0.5466043853659374,0.4911232118927521,0.4581195415424199,7.835651266857033
1.325,0.5433846623323297,0.4875249159099526,0.4541108443071899,7.848559730797915
1.33,0.5401923020167182,0.4839622921662285,0.4501475127101423,7.861449468906549
1.335,0.5370270048583989,0.48043489965240005,0.4462289224795992,7.874320555833401
1.34,0.5338884752676797,0.4769423038371221,0.4423544593913003,7.887173065771695
1.345,0.530776421564566,0.4734840765573891,0.43852351908426224,7.900007072461091
1.35,0.5276905559186027,0.47005979591118413,0.43473550688045526,7.912822649191139
1.355,0.5246305942896744,0.46666904615209337,0.4309898376081048,7.925619868804876
1.36,0.5215962563699085,0.4633114175859711,0.4272859354286368,7.938398803702259
1.365,0.5185872655265397,0.45998650646951783,0.4236232336671151,7.951159525843635
1.37,0.5156033487457943,0.456693914910792,0.4200011746461309,7.9639021067531965
1.375,0.5126442365777292,0.45343325077158153,0.4164192095230506,7.9766266175223235
1.38,0.5097096630820382,0.45020412757161404,0.4128767981305533,7.9893331288129925
1.385,0.5067993657747644,0.44700616439454754,0.4093734088203765,8.002021710861085
1.39,0.5039130855759689,0.44383898579574044,0.40590851831022096,8.014692433479706
1.395,0.5010505667582674,0.44070222171172624,0.402481611533718,8.02734536606245
1.4,0.498211556896259,0.43759550737137154,0.3990921814933969,8.039980577586656
1.405,0.49539580681682693,0.43451848320869985,0.39573972911661187,8.052598136616593
1.41,0.49260307055026814,0.4314707947773114,0.392423763114323,8.065198111306694
1.415,0.4898331052822903,0.4284520926664156,0.38914379984271563,8.077780569404695
1.42,0.48708567130678043,0.42546203241837693,0.3858993631675345,8.090345578254754
1.425,0.48436053197940987,0.4225002744478082,0.38268998433113577,8.102893204800555
1.43,0.48165745367201196,0.41956648396214546,0.37951520182216514,8.115423515588413
1.435,0.47897620572773675,0.41666033088368065,0.3763745612478067,8.127936576770287
1.44,0.4763165604169516,0.4137814897730166,0.3732676152085487,8.140432454106826
1.445,0.4736782928939019,0.4109296397539329,0.37019392317541633,8.152911212970329
1.45,0.4710611811540662,0.40810446443959975,0.3671530513696036,8.165372918347773
1.455,0.4684650059922956,0.40530565186018797,0.36414457264450095,8.177817634843672
1.46,0.46588955096155477,0.40253289439171236,0.3611680663699606,8.190245426683079
1.465,0.46333460233245527,0.39978588868625536,0.35822311831890113,8.202656357714401
1.47,0.4607999490533873,0.3970643356033847,0.35530932055605396,8.215050491412299
1.475,0.4582853827113509,0.3943679401428445,0.352426271328907,8.227427890880524
1.48,0.4557906974934438,0.3916964113784613,0.34957357496076175,8.239788618854718
1.485,0.45331569014895523,0.3890494623932147,0.3467508417458393,8.252132737705224
1.49,0.4508601599521246,0.3864268102155037,0.34395768784643876,8.264460309439807
1.495,0.44842390866548065,0.3838281757565273,0.3411937351920508,8.276771395706442
1.5,0.4460067405038395,0.3812532837488314,0.33845861138045874,8.28906605779598
1.505,0.4436084620988035,0.3787018626858738,0.3357519495806616,8.301344356644892
1.51,0.441228882463961,0.3761736447627662,0.3330733884377484,8.313606352837876
1.515,0.43886781296054417,0.3736683658179766,0.3304225719795115,8.325852106610537
1.52,0.4365250672637298,0.3711857652761329,0.3277991495248982,8.338081677852008
1.525,0.43420046132945106,0.3687255860918073,0.3252027755941764,8.350295126107525
1.53,0.43189381336176214,0.36628757469430345,0.32263310982081733,8.362492510581024
1.535,0.4296049437807203,0.3638714809334076,0.3200898168650435,8.374673890137649
1.54,0.4273336751908286,0.36147705802612884,0.31757256632903663,8.386839323306342
1.545,0.4250798323499327,0.3591040625043239,0.3150810326737083,8.398988868282308
1.55,0.42284324213866703,0.3567522541632816,0.312614895137072,8.411122582929487
1.555,0.4206237335303875,0.3544213960112037,0.31017383765415213,8.423240524783054
1.56,0.41842113756156096,0.35211125421953987,0.30775754877836836,8.435342751051843
1.565,0.4162352873026484,0.3498215980742093,0.30536572160441355,8.447429318620756
1.57,0.41406601782949304,0.3475521999276969,0.30299805369259564,8.459500284053167
1.575,0.4119131661950994,0.3453028351519321,0.3006542469945527,8.471555703593303
1.58,0.40977657140189055,0.3430732820919966,0.2983340077803544,8.483595633168605
1.585,0.40765607437444995,0.3408633220206811,0.29603704656701213,8.495620128392021
1.59,0.4055515179326286,0.33867273909375883,0.29376307804824797,8.507629244564397
1.595,0.4034627467651379,0.33650132030608176,0.29151182102561163,8.51962303667671
1.6,0.4013896074035131,0.33434885544839305,0.2892829983408402,8.531601559412355
1.605,0.3993319481965437,0.3322151370649257,0.28707633680950234,8.543564867149424
1.61,0.397289619285058,0.33009996041168266,0.2848915671558226,8.55551301396289
1.615,0.39526247257712627,0.3280031234154545,0.2827284239487313,8.567446053626885
1.62,0.3932503617236712,0.3259244266335434,0.28058664553908597,8.579364039616866
1.625,0.391253142094434,0.32386367321415427,0.27846597399803014,8.591267025111758
1.63,0.3892706707543356,0.3218206688574737,0.27636615505648865,8.603155062996194
1.635,0.38730280644020143,0.31979522177740405,0.2742869380457641,8.61502820586257
1.64,0.3853494095378449,0.3177871426639394,0.2722280758392051,8.626886506013228
1.645,0.383410342059534,0.3157962446462018,0.2701893247949588,8.638730015462505
1.65,0.3814854676217737,0.3138223432560692,0.26817044469973006,8.650558785938873
1.655,0.3795746514234595,0.3118652563924404,0.26617119871358363,8.662372868886962
1.66,0.3776777602243638,0.3099248042860923,0.2641913533157316,8.67417231546964
1.665,0.37579466232394787,0.30800080946512387,0.2622306782512991,8.685957176570005
1.67,0.37392522754051205,0.30609309672098267,0.2602889464790471,8.697727502793436
1.675,0.37206932719067715,0.3042014930750746,0.2583659341200512,8.709483344469573
1.68,0.370226834069129,0.302325827745877,0.2564614204072508,8.721224751654297
1.685,0.3683976224287672,0.3004659321166896,0.2545751876359821,8.732951774131692
1.69,0.3665815679610678,0.29862163970382843,0.25270702111530696,8.744664461415988
1.695,0.36477854777680185,0.296792786125411,0.2508567091202719,8.756362862753482
1.7,0.3629884403870304,0.29497920907063213,0.24902404284499002,8.768047027124487
1.705,0.3612111256843971,0.29318074826955537,0.24720881635655972,8.779717003245153
1.71,0.3594464849246794,0.2913972454633851,0.24541082654979068,8.79137283956944
1.715,0.357694400708679,0.2896285443752715,0.2436298731027618,8.803014584290906
1.72,0.3559547569643208,0.2878744906815424,0.24186575843312128,8.814642285344576
1.725,0.3542274389290558,0.28613493198343765,0.24011828765518356,8.826255990408795
1.73,0.3525123331325498,0.28440971777931423,0.2383872685377831,8.837855746907024
1.735,0.3508093273795861,0.28269869943727616,0.23667251146284876,8.849441602009644
1.74,0.34911831073327226,0.28100173016828195,0.23497382938472453,8.86101360263573
1.745,0.3474391734984543,0.279318664999654,0.23329103779017266,8.872571795454833
1.75,0.34577180720544193,0.27764936074907454,0.23162395465912616,8.88411622688875
1.755,0.34411610459389563,0.27599367599892893,0.22997240042605596,8.895646943113222
1.76,0.3424719595970448,0.2743514710711431,0.22833619794207957,8.90716399005971
1.765,0.3408392673260569,0.27272260800235404,0.2267151724376632,8.91866741341706
1.77,0.3392179240547136,0.2711069505195489,0.22510915148603133,8.930157258633226
1.775,0.3376078272042618,0.2695043640160424,0.22351796496715692,8.94163357091695
1.78,0.3360088753285141,0.26791471552786933,0.22194144503240285,8.953096395239433
1.785,0.33442096809916844,0.2663378737105489,0.22037942606976307,8.964545776335937
1.79,0.3328440062913446,0.26477370881622503,0.218831744669708,8.975981758707528
1.795,0.33127789176932376,0.26322209267115837,0.21729823959159955,8.987404386622607
1.8,0.3297225274725144,0.2616828986535944,0.2157787517307006,8.998813704118556
1.805,0.32817781740161905,0.26015600167197905,0.2142731240857409,9.010209755003347
1.81,0.3266436666049985,0.258641278143515,0.21278120172703402,9.02159258285713
1.815,0.32511998116524077,0.2571386059730584,0.2113028317651335,9.032962231033771
1.82,0.3236066681859353,0.25564786453236527,0.20983786332004045,9.044318742662451
1.825,0.32210363577862194,0.2541689346396437,0.2083861474909113,9.055662160649185
1.83,0.3206107930499449,0.2527016985394422,0.20694753732628865,9.066992527678366
1.835,0.3191280500889941,0.2512460398828585,0.20552188779484282,9.078309886214305
1.84,0.31765531795481783,0.2498018437080429,0.20410905575658825,9.089614278502669
1.845,0.3161925086641391,0.2483689964210335,0.2027088999346122,9.100905746572092
1.85,0.31473953517921527,0.24694738577685507,0.20132128088723986,9.112184332235534
1.855,0.3132963113959216,0.2455369008609612,0.199946060980716,9.123450077091842
1.86,0.31186275213195314,0.2441374320709168,0.1985831043622963,9.134703022527152
1.865,0.31043877311524265,0.24274887109840432,0.1972322769338216,9.14594320971638
1.87,0.30902429097251605,0.2413711109114884,0.19589344632571826,9.157170679624624
1.875,0.30761922321802704,0.24000404573716502,0.19456648187143522,9.168385473008588
1.88,0.3062234882424486,0.23864757104418205,0.19325125458231227,9.179587630418032
1.885,0.3048370053019158,0.23730158352611097,0.19194763712284554,9.190777192197103
1.89,0.3034596945072451,0.23596598108470512,0.1906555037863912,9.201954198485776
1.895,0.30209147681328585,0.23464066281349422,0.18937473047125183,9.213118689221222
1.9,0.30073227400843866,0.23332552898163816,0.18810519465715902,9.224270704139165
1.905,0.2993820087043159,0.2320204810180337,0.18684677538215555,9.235410282775234
1.91,0.29804060432554297,0.23072542149564826,0.1855993532198352,9.246537464466298
1.915,0.29670798509972185,0.22944025411611954,0.1843628102569863,9.257652288351814
1.92,0.2953840760475237,0.2281648836945705,0.18313703007157792,9.268754793375157
1.925,0.294068802972916,0.22689921614465736,0.18192189771111256,9.279845018284892
1.93,0.2927620924535442,0.2256431584638566,0.180717299671339,9.290923001636116
1.935,0.2914638718312339,0.2243966187189649,0.17952312387530517,9.301988781791707
1.94,0.29017406920263156,0.22315950603182094,0.17833925965275083,9.313042396923633
1.945,0.28889261340998534,0.22193173056525398,0.17716559771984675,9.324083885014229
1.95,0.28761943403203954,0.22071320350922952,0.17600203015924787,9.335113283857401
1.955,0.28635446137505915,0.2195038370672075,0.17484845040047245,9.34613063105993
1.96,0.2850976264639914,0.21830354444271632,0.1737047532006066,9.35713596404267
1.965,0.2838488610337429,0.21711223982612166,0.1725708346253157,9.368129320041808
1.97,0.2826080975205718,0.2159298383815898,0.1714465920301557,9.379110736110073
1.975,0.2813752690536141,0.21475625623425618,0.17033192404219452,9.39008024911792
1.98,0.2801503094465081,0.2135914104575739,0.16922673054191822,9.401037895754747
1.985,0.2789331531891517,0.2124352190608608,0.16813091264543345,9.411983712530084
1.99,0.2777237354395712,0.21128760097703583,0.16704437268696132,9.422917735774782
1.995,0.27652199201588556,0.21014847605051734,0.16596701420158785,9.433840001642155
2.0,0.27532785938840554,0.20901776502532693,0.164898741908315,9.444750546109164
2.005,0.2741412746718254,0.2078953895333538,0.1638394616933668,9.455649404977548
2.01,0.272962175617523,0.206781272082795,0.16278908059376185,9.466536613874979
2.015,0.27179050060597293,0.20567533604677393,0.16174750678115293,9.477412208256204
2.02,0.2706261886392535,0.2045775056521135,0.16071464954590975,9.488276223404158
2.025,0.2694691793336624,0.2034877059682875,0.1596904192814658,9.499128694431043
2.03,0.26831941291243694,0.20240586289653165,0.1586747274689082,9.509969656279507
2.035,0.26717683019855837,0.20133190315910654,0.15766748666180502,9.520799143723679
2.04,0.26604137260766914,0.20026575428872578,0.15666861047127412,9.531617191370305
2.045,0.26491298214107745,0.1992073446181377,0.1556780135512906,9.54242383365976
2.05,0.2637916013788641,0.19815660326985737,0.15469561158421566,9.5532191048672
2.055,0.2626771734730675,0.19711346014604644,0.15372132126655816,9.56400303910356
2.06,0.2615696421409797,0.19607784591854618,0.15275506029495647,9.574775670316663
2.065,0.26046895165851985,0.19504969201905045,0.1517967473523781,9.585537032292192
2.07,0.25937504685370183,0.19402893062942375,0.15084630209453473,9.596287158654835
2.075,0.25828787310018403,0.19301549467215526,0.14990364513650556,9.60702608286919
2.08,0.25720737631091195,0.19200931780095565,0.14896869803957088,9.617753838240898
2.085,0.256133502931844,0.1910103343914885,0.14804138329824834,9.628470457917558
2.09,0.25506619993575763,0.19001847953223266,0.14712162432752876,9.639175974889827
2.095,0.2540054148161433,0.18903368901548012,0.1462093454503103,9.64987042199235
2.1,0.2529510955811747,0.18805589932845826,0.14530447188502277,9.660553831904782
2.105,0.25190319074776035,0.18708504764458103,0.14440692973344257,9.671226237152739
2.11,0.2508616493356793,0.18612107181483226,0.14351664596870373,9.681887670108823
2.115,0.2498264208617839,0.18516391035925694,0.1426335484234734,9.692538162993536
2.12,0.24879745533429196,0.1842135024585897,0.14175756577832715,9.703177747876277
2.125,0.24777470324713946,0.18326978794599033,0.1408886275502897,9.713806456676268
2.13,0.24675811557442484,0.1823327072989076,0.14002666408155817,9.724424321163523
2.135,0.2457476437649102,0.18140220163104812,0.1391716065283894,9.73503137295978
2.14,0.2447432397365988,0.18047821268445943,0.13832338685015433,9.745627643539377
2.145,0.2437448558713999,0.1795606828217424,0.13748193779857615,9.75621316423029
2.15,0.24275244500983642,0.17864955501834787,0.13664719290710695,9.766787966214922
2.155,0.24176596044583973,0.17774477285499746,0.13581908648047786,9.7773520805311
2.16,0.24078535592160852,0.17684628051021084,0.13499755358440968,9.787905538072934
2.165,0.2398105856225332,0.17595402275293073,0.13418253003546726,9.798448369591753
2.17,0.23884160417218633,0.17506794493525776,0.13337395239107658,9.808980605696902
2.175,0.23787836662738124,0.17418799298528576,0.1325717579396878,9.819502276856761
2.18,0.2369208284732854,0.17331411340003072,0.13177588469108095,9.830013413399483
2.185,0.23596894561861115,0.17244625323846913,0.1309862713668245,9.84051404551395
2.19,0.23502267439085606,0.17158436011466616,0.1302028573908731,9.851004203250604
2.195,0.23408197153160948,0.17072838219099815,0.12942558288030076,9.861483916522298
2.2,0.23314679419192308,0.16987826817147697,0.12865438863618112,9.871953215105153
2.205,0.23221709992773348,0.1690339672951582,0.1278892161345947,9.88241212863939
2.21,0.23129284669534958,0.16819542932964662,0.1271300075177747,9.892860686630186
2.215,0.230373992846992,0.16736260456468444,0.12637670558537747,9.903298918448465
2.22,0.22946049712640015,0.16653544380584165,0.12562925378589548,9.913726853331777
2.225,0.22855231866447745,0.16571389836827194,0.124887596208176,9.924144520385042
2.23,0.2276494169750145,0.16489792007057838,0.12415167757308736,9.934551948581435
2.235,0.22675175195044409,0.1640874612287413,0.12342144322528767,9.94494916676311
2.24,0.22585928385766812,0.16328247465014678,0.12269683912513045,9.955336203642082
2.245,0.2249719733339292,0.1624829136276879,0.12197781184067992,9.96571308780096
2.25,0.22408978138273256,0.16168873193394498,0.121264308539842,9.976079847693764
2.255,0.22321266936982337,0.16089988381545034,0.12055627698261594,9.986436511646664
2.26,0.22234059901921852,0.16011632398703202,0.11985366551345783,9.996783107858828
2.265,0.22147353240927622,0.15933800762622588,0.11915642305374985,10.007119664403113
2.27,0.22061143196882876,0.1585648903677727,0.11846449909438488,10.017446209226852
2.275,0.21975426047335392,0.15779692829818467,0.11777784368845609,10.027762770152638
2.28,0.21890198104120337,0.15703407795039062,0.11709640744405633,10.038069374879074
2.285,0.2180545571298631,0.15627629629843992,0.1164201415171685,10.048366050981452
2.29,0.2172119525322823,0.15552354075229985,0.11574899760468069,10.05865282591258
2.295,0.21637413137323017,0.15477576915270339,0.11508292793748165,10.068929727003471
2.3,0.21554105810570162,0.15403293976607263,0.1144218852736639,10.079196781464075
2.305,0.21471269750737706,0.15329501127951614,0.11376582289182813,10.089454016384021
2.31,0.21388901467711702,0.15256194279588575,0.11311469458447647,10.099701458733295
2.315,0.21306997503149544,0.15183369382889747,0.11246845465150108,10.109939135363001
2.32,0.21225554430139637,0.15111022429833257,0.111827057893777,10.120167073006053
2.325,0.21144568852862772,0.15039149452528092,0.1111904596068268,10.130385298277858
2.33,0.21064037406259314,0.14967746522746472,0.11055861557459323,10.140593837677029
2.335,0.2098395675570053,0.14896809751462123,0.10993148206329485,10.150792717586107
2.34,0.20904323596662366,0.14826335288393497,0.10930901581536073,10.160981964272178
2.345,0.2082513465440501,0.1475631932155457,0.10869117404346337,10.171161603887612
2.35,0.20746386683655693,0.14686758076810874,0.10807791442463065,10.181331662470733
2.355,0.20668076468295257,0.14617647817441387,0.10746919509443996,10.19149216594646
2.36,0.20590200821048632,0.1454898484370619,0.10686497464129553,10.201643140127029
2.365,0.20512756583179143,0.14480765492419936,0.10626521210078678,10.211784610712586
2.37,0.20435740624186702,0.14412986136531022,0.10566986695012673,10.221916603291909
2.375,0.20359149841509155,0.14345643184705753,0.10507889910266417,10.232039143343023
2.38,0.20282981160227892,0.14278733080918735,0.10449226890248044,10.242152256233874
2.385,0.2020723153277663,0.14212252304047893,0.10390993711905318,10.25225596722291
2.39,0.2013189793865396,0.14146197367475413,0.10333186494200298,10.262350301459824
2.395,0.20056977384138952,0.14080564818693259,0.10275801397590661,10.272435283986102
2.4,0.19982466902010743,0.14015351238914298,0.10218834623518618,10.282510939735692
2.405,0.19908363551271066,0.1395055324268821,0.10162282413906755,10.292577293535599
2.41,0.19834664416870548,0.13886167477522632,0.10106141050661127,10.302634370106551
2.415,0.1976136660943774,0.13822190623508962,0.10050406855181059,10.312682194063582
2.42,0.1968846726501191,0.13758619392953045,0.09995076187875594,10.322720789916627
2.425,0.19615963544778395,0.13695450530010533,0.09940145447686799,10.332750182071182
2.43,0.19543852634808795,0.136326808103279,0.09885611071620211,10.342770394828877
2.435,0.19472131745800983,0.13570307040685822,0.098314695342801,10.352781452388058
2.44,0.19400798112826348,0.13508326058650091,0.09777717347413332,10.362783378844401
2.445,0.19329848995076415,0.13446734732224333,0.0972435105945753,10.37277619819151
2.45,0.1925928167561496,0.1338552995950911,0.0967136725509683,10.382759934321488
